id;family;type;serialNumber;refSortingType;Description;refType;storedWasteOrigin;location;address;"fillingLevel%%""metadata"": {""unit"": {""value"": ""C62"",""type"": ""String""}}%%";"cargoWeight%%""metadata"": {""unit"": {""value"": ""KGM"",""type"": ""String""}}%%";"temperature%%""metadata"": {""unit"": {""value"": ""CEL"",""type"": ""String""}}%%";"methaneConcentration%%""metadata"": {""unit"": {""value"": ""59"",""type"": ""String""}}%%";regulation;responsible;owner;dateServiceStarted;dateLastEmptying;nextActuationDeadline;actuationHours;openingHours;dateLastCleaning;nextCleaningDeadline;status;color;image;annotations;areaServed;dateModified;refDevice;refDepositPointIsle
8EB15E;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912590047, 43.29264108 ] } }";Larrondo Beheko etorbidea, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EB168;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.882094383, 43.28710417 ] } }";Kuribilanda Ibaia kalea, 6, Ugaldeguren, Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EB185;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.881687846, 43.28711065 ] } }";Kuribilanda Ibaia kalea, 4, Ugaldeguren, Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EB28A;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.86574171, 43.27990986 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EB395;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.905183227, 43.29340171 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EB3CD;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.853243902, 43.27622827 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EB3CE;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.880807145, 43.28754205 ] } }";Etxezarre kalea, Ugaldeguren Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EB3D3;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.920115719, 43.29718967 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EB429;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.921929441, 43.29735464 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EB702;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.911292008, 43.29223443 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC18B;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912192948, 43.29177038 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC272;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.915640844, 43.29466643 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC2F0;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.888373211, 43.29041243 ] } }";Astintze kalea, 2, Neinver I industrialdea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC318;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.907237118, 43.29339605 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC348;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.853243902, 43.27622827 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC3E2;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.882413931, 43.28788275 ] } }";Artxanda kalea, 8, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC402;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.923939651, 43.29768338 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC449;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.881717212, 43.28667991 ] } }";Ugaldeguren, Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC44F;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.921481611, 43.29794579 ] } }";Txorierri etorbidea, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC464;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.881654678, 43.28837315 ] } }";Artxanda kalea, 11, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC52F;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.860116586, 43.27886922 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC593;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.910865211, 43.29252496 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC5C3;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.854201081, 43.27620428 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC607;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.915226482, 43.29447709 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EC6F3;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912745251, 43.29258056 ] } }";Larrondo Beheko etorbidea, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EDE52;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.864891311, 43.27947734 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EDF05;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.884300656, 43.2885214 ] } }";Isumendi kalea, 4, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EDF17;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912243033, 43.29346133 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EDF1C;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.917493818, 43.29664876 ] } }";Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE030;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.861249685, 43.29500964 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE049;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.924628839, 43.29789037 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE0F3;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.882986798, 43.28934225 ] } }";Astintze kalea, 10, Neinver I industrialdea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE10A;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.883522036, 43.28779813 ] } }";Aresti kalea, 5, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE149;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.909634909, 43.29316347 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE15E;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.863950092, 43.27916538 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE16B;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.883101253, 43.28874177 ] } }";Aresti kalea, 3, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE3D9;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.923701584, 43.29759284 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE41A;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.919096938, 43.29630638 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE449;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.861942542, 43.27981867 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE475;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.911260284, 43.29259924 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE475;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.911260284, 43.29259924 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE4DA;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.921929441, 43.29735464 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE4E0;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.918520661, 43.29561464 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE4E1;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.918933681, 43.29695764 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE4E5;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.917320846, 43.29661516 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE598;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.855492598, 43.2768313 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE698;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912192948, 43.29177038 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE70F;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.913214403, 43.29147218 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE716;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912451334, 43.29288021 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE717;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.913703793, 43.2930023 ] } }";Loiu ;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE720;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912429759, 43.29663825 ] } }";Txorierri etorbidea, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EE8C4;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.882986798, 43.28934225 ] } }";Astintze kalea, 10, Neinver I industrialdea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EEF11;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.913296077, 43.29405044 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF161;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.881654678, 43.28837315 ] } }";Artxanda kalea, 11, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF462;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.853822809, 43.27656976 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF4D3;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.919418071, 43.29705325 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF642;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.881660032, 43.28886625 ] } }";Astintze kalea, 20, Neinver I industrialdea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF656;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.916595516, 43.29492034 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF66A;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.913077124, 43.29471198 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF6ED;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.911589475, 43.29232593 ] } }";Larrondo Beheko etorbidea, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EF9B0;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.919281404, 43.29641626 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFA0D;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.89003971, 43.29104694 ] } }";Neinver I industrialdea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFA0E;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.882986798, 43.28934225 ] } }";Astintze kalea, 10, Neinver I industrialdea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFA8B;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.92425449, 43.29876408 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFB09;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.857032273, 43.27872655 ] } }";Zamudio -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFB16;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.92317341, 43.29816167 ] } }";Txorierri etorbidea, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFB9F;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912713022, 43.29309829 ] } }";Larrondo Beheko etorbidea, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFC0A;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912520307, 43.29276096 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFED7;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.913344449, 43.29148905 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFEE2;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912590047, 43.29264108 ] } }";Larrondo Beheko etorbidea, Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFEED;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.88797782, 43.29067842 ] } }";Astintze kalea, 2, Neinver I industrialdea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFF45;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.915051914, 43.29395449 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFF96;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.883816367, 43.28838175 ] } }";Aresti kalea, 6, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFFC7;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.919071035, 43.2963647 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFFC8;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.86813259, 43.27907915 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFFF0;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.911211052, 43.29206907 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8EFFFA;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.921792279, 43.29774236 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F0009;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.861878975, 43.27990322 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F0022;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912971845, 43.29649749 ] } }";Txorierri etorbidea, 6, Sondika -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F0094;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.913593147, 43.29500962 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F00B7;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.883127297, 43.28804149 ] } }";Artxanda kalea, 2, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F0120;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.881687846, 43.28711065 ] } }";Kuribilanda Ibaia kalea, 4, Ugaldeguren, Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F013B;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912182136, 43.29331711 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F014E;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.921772459, 43.29801949 ] } }";Sondika -48150.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F0175;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.912465134, 43.29352777 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F0182;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.91075255, 43.29258111 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F0775;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.917923142, 43.29541815 ] } }";Loiu -48180.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
8F07FC;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.88273511, 43.28776709 ] } }";Iturritxualde kalea, S/N, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
A715DD;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.879317451, 43.28748578 ] } }";Etxezarre kalea, Ugaldeguren Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B54036;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.884506974, 43.28481452 ] } }";Ugaldeguren II, 9-4, Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B540AD;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.870330102, 43.28453371 ] } }";Arteaga-San Martin, Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B540E6;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.888208244, 43.28736983 ] } }";Asua Ibaia etorbidea, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B54152;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.895584251, 43.29021782 ] } }";Ugaldeguren kalea, 2, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B541B4;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.890390961, 43.28958903 ] } }";Ugaldeguren kalea, 1B, Derio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B54206;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.855033594, 43.27931992 ] } }";Zamudio -48196.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B54218;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.873752424, 43.28541927 ] } }";Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B54220;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.883017842, 43.28333992 ] } }";Ugaldeguren II, 13-2, Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B54221;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.872786364, 43.28500689 ] } }";Zamudio -48170.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
B5422D;Agent;DepositPoint;;SortingType:6;;DepositPointType:5;;" ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -2.884506974, 43.28481452 ] } }";Ugaldeguren II, 9-4, Zamudio -48160.;0;0;0;0;Municipal association;;Txorierri;;;;;;;;ok;;;;;;;
