Id;Vehiculo;Fecha;Tag;Tipo Residuo;Tipo Contenedor;Frecuencia RSU;Municipio;Poligono;Ruta;Peso;refSortingType
66502;2618JYP;26/09/2018 07:38:59;B57D86;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;34,00;SortingType:6
66501;2618JYP;26/09/2018 07:38:00;B5907B;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;46,00;SortingType:6
66500;2618JYP;26/09/2018 07:36:59;B58C49;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;12,00;
66499;2618JYP;26/09/2018 07:34:59;B54E21;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;38,00;SortingType:6
65204;2618JYP;26/09/2018 07:34:00;B543C6;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;18,00;SortingType:6
66498;2618JYP;26/09/2018 07:32:59;B578FB;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;0,00;SortingType:6
66497;2618JYP;26/09/2018 07:32:59;B578FB;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;11,00;SortingType:6
66496;2618JYP;26/09/2018 07:32:00;B578FB;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;13,00;SortingType:6
66488;2618JYP;26/09/2018 07:21:59;B58C14;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;31,00;SortingType:6
66489;2618JYP;26/09/2018 07:21:59;B58C14;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;17,00;SortingType:6
66487;2618JYP;26/09/2018 07:20:00;B54243;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;30,00;SortingType:6
66486;2618JYP;26/09/2018 07:20:00;B58F64;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;24,00;SortingType:6
66485;2618JYP;26/09/2018 07:16:59;B59153;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;40,00;SortingType:6
66484;2618JYP;26/09/2018 07:16:59;B59153;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;9,00;SortingType:6
66483;2618JYP;26/09/2018 07:14:59;B57A24;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;20,00;SortingType:6
66482;2618JYP;26/09/2018 07:12:59;B54B23;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;37,00;
66481;2618JYP;26/09/2018 07:12:00;B58D5D;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;23,00;SortingType:6
66480;2618JYP;26/09/2018 07:09:59;B595B1;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;1,00;SortingType:6
66471;2618JYP;26/09/2018 06:53:00;B5443F;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;9,00;SortingType:6
66470;2618JYP;26/09/2018 06:51:59;B5441F;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;17,00;
66469;2618JYP;26/09/2018 06:51:00;B57661;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;22;13,00;SortingType:6
66468;2618JYP;26/09/2018 06:49:59;B590A9;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;30,00;SortingType:6
66467;2618JYP;26/09/2018 06:49:00;B543F6;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;56,00;SortingType:6
66466;2618JYP;26/09/2018 06:47:00;B57C89;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;32,00;SortingType:6
66465;2618JYP;26/09/2018 06:45:00;B57A0A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;27,00;SortingType:6
66464;2618JYP;26/09/2018 06:44:00;B5514C;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;12,00;SortingType:6
66463;2618JYP;26/09/2018 06:42:59;B55014;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;22;30,00;SortingType:6
66447;2618JYP;26/09/2018 06:20:59;B57B08;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;16,00;SortingType:6
66446;2618JYP;26/09/2018 06:18:59;B550E1;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;27,00;SortingType:6
66445;2618JYP;26/09/2018 06:17:59;B55058;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;16,00;SortingType:6
66444;2618JYP;26/09/2018 06:17:00;B54218;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;0,00;SortingType:6
66443;2618JYP;26/09/2018 06:15:00;B55006;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;25,00;SortingType:6
66442;2618JYP;26/09/2018 06:13:59;B543BC;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;21,00;SortingType:6
66441;2618JYP;26/09/2018 06:11:59;B54C60;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;82,00;SortingType:6
66440;2618JYP;26/09/2018 06:09:59;B5772B;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;42,00;SortingType:6
66439;2618JYP;26/09/2018 06:08:59;B54D72;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;22;25,00;SortingType:6
68116;7501JXG;25/09/2018 11:53:00;F0A0EE;Papel-Cartón;Cl pc 3200;2;ZAMUDIO;AREA URBANA;2;58,00;SortingType:7
68115;7501JXG;25/09/2018 11:48:00;F08144;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;172,00;SortingType:7
68114;7501JXG;25/09/2018 11:46:59;F0B5A8;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;124,00;SortingType:7
68113;7501JXG;25/09/2018 11:41:00;F094E9;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;46,00;SortingType:7
68112;7501JXG;25/09/2018 11:39:59;F0A402;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;54,00;SortingType:7
68111;7501JXG;25/09/2018 11:37:00;F0AA46;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;64,00;SortingType:7
68110;7501JXG;25/09/2018 11:35:00;F0C8DC;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;10,00;SortingType:7
68109;7501JXG;25/09/2018 11:32:59;F0C8DC;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;72,00;SortingType:7
68108;7501JXG;25/09/2018 11:32:00;F0986F;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;70,00;SortingType:7
68107;7501JXG;25/09/2018 11:30:59;F0BD14;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;40,00;SortingType:7
68106;7501JXG;25/09/2018 11:28:00;F0C215;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;106,00;SortingType:7
68105;7501JXG;25/09/2018 11:26:00;F0BDAF;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;40,00;SortingType:7
66420;2618JYP;25/09/2018 11:26:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;39,00;
68104;7501JXG;25/09/2018 11:23:59;F093FE;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;36,00;SortingType:7
68103;7501JXG;25/09/2018 11:15:00;F0CEEB;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;2;38,00;SortingType:7
68102;7501JXG;25/09/2018 11:10:59;F088B9;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;2;66,00;SortingType:7
68101;7501JXG;25/09/2018 11:06:00;F0A544;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;AREA URBANA;2;22,00;SortingType:7
68100;7501JXG;25/09/2018 11:01:00;F0963B;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;PARQUE TECNOLOGICO;2;32,00;SortingType:7
66408;2618JYP;25/09/2018 10:59:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;154,00;
68099;7501JXG;25/09/2018 10:57:59;ZAMUP;Papel-Cartón;Cl pc 3200;4;ZAMUDIO;AREA URBANA;2;20,00;
68098;7501JXG;25/09/2018 10:57:00;ZAMUP;Papel-Cartón;Cl pc 3200;4;ZAMUDIO;AREA URBANA;2;38,00;
68097;7501JXG;25/09/2018 10:52:59;F0B163;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;UGALDEGUREN III;2;24,00;SortingType:7
65203;2618JYP;25/09/2018 10:21:59;B54D28;Papel-Cartón;Ct pc 360;2;ZAMUDIO;UGALDEGUREN III;20;19,00;SortingType:6
66377;2618JYP;25/09/2018 10:21:00;B57941;Papel-Cartón;Ct pc 360;2;ZAMUDIO;UGALDEGUREN III;20;9,00;SortingType:6
66374;2618JYP;25/09/2018 08:57:59;8BA7A9;Papel-Cartón;Ct pc 1100;0;ZAMUDIO;TORRELARRAGOITI;20;1,00;
66373;2618JYP;25/09/2018 08:55:00;B56E76;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;48,00;SortingType:6
66372;2618JYP;25/09/2018 08:53:59;B5424E;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;31,00;SortingType:6
66371;2618JYP;25/09/2018 08:53:00;B58FF8;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;13,00;SortingType:6
66370;2618JYP;25/09/2018 08:50:00;B57EE5;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;9,00;SortingType:6
66369;2618JYP;25/09/2018 08:48:59;B548B5;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;57,00;SortingType:6
66368;2618JYP;25/09/2018 08:48:00;B5435F;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;24,00;SortingType:6
66366;2618JYP;25/09/2018 08:44:59;B54A4C;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;37,00;SortingType:6
66365;2618JYP;25/09/2018 08:42:59;8F072A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;8,00;
66364;2618JYP;25/09/2018 08:42:00;B549CB;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;63,00;
66363;2618JYP;25/09/2018 08:39:59;B54E04;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;22,00;SortingType:6
66362;2618JYP;25/09/2018 08:39:00;B58C24;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;29,00;
66360;2618JYP;25/09/2018 08:35:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;30,00;
66359;2618JYP;25/09/2018 08:35:00;B54B2A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;27,00;SortingType:6
66357;2618JYP;25/09/2018 08:32:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;103,00;
66356;2618JYP;25/09/2018 08:26:59;B54CD2;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;25,00;
66355;2618JYP;25/09/2018 08:26:00;8EC52F;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;24,00;SortingType:6
66354;2618JYP;25/09/2018 08:23:59;8BA4D7;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;18,00;SortingType:6
66353;2618JYP;25/09/2018 08:23:00;8BC6B9;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;15,00;SortingType:6
66351;2618JYP;25/09/2018 08:19:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;19,00;
66350;2618JYP;25/09/2018 08:19:00;B54100;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;16,00;
66346;2618JYP;25/09/2018 08:14:00;8BBD5E;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;36,00;SortingType:6
66345;2618JYP;25/09/2018 08:10:59;8BA476;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;22,00;SortingType:6
66344;2618JYP;25/09/2018 08:08:00;8BC059;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;13,00;SortingType:6
66343;2618JYP;25/09/2018 08:03:59;B5440C;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;20;57,00;SortingType:6
66342;2618JYP;25/09/2018 08:03:00;B595FA;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN III;20;10,00;SortingType:6
66328;2618JYP;25/09/2018 07:30:59;F0A3D4;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;26,00;SortingType:6
66327;2618JYP;25/09/2018 07:25:59;F0C2C0;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;17,00;SortingType:6
66326;2618JYP;25/09/2018 07:23:00;F0BA93;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;SIN ASIGNAR;20;5,00;SortingType:6
66325;2618JYP;25/09/2018 07:21:00;F0A03F;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;PARQUE TECNOLOGICO;20;15,00;
66324;2618JYP;25/09/2018 07:20:00;F0B20D;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;PARQUE TECNOLOGICO;20;17,00;SortingType:6
66322;2618JYP;25/09/2018 07:14:59;F09D7D;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;20;7,00;SortingType:6
66323;2618JYP;25/09/2018 07:14:59;F0896E;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;20;25,00;SortingType:6
66321;2618JYP;25/09/2018 07:14:00;F0841B;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;20;8,00;SortingType:6
66320;2618JYP;25/09/2018 07:12:59;F09134;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;20;17,00;SortingType:6
66319;2618JYP;25/09/2018 07:09:59;F08EAE;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;20,00;SortingType:6
66318;2618JYP;25/09/2018 07:07:00;F0BA64;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;14,00;SortingType:6
65202;2618JYP;25/09/2018 07:05:59;F0BA64;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;12,00;SortingType:6
66317;2618JYP;25/09/2018 07:02:00;F0C5CA;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;10,00;SortingType:6
66316;2618JYP;25/09/2018 07:02:00;F0C5CA;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;2,00;SortingType:6
66314;2618JYP;25/09/2018 06:56:00;F0897C;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;14,00;SortingType:6
66313;2618JYP;25/09/2018 06:54:59;F09F84;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;12,00;SortingType:6
66312;2618JYP;25/09/2018 06:53:59;F08E0A;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;4,00;SortingType:6
66311;2618JYP;25/09/2018 06:51:59;F099AF;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;22,00;
66304;2618JYP;25/09/2018 06:36:59;F07DE1;Papel-Cartón;Ct pc 800;5;ZAMUDIO;PARQUE TECNOLOGICO;20;28,00;SortingType:6
66303;2618JYP;25/09/2018 06:35:00;F08A9C;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;19,00;SortingType:6
66302;2618JYP;25/09/2018 06:33:59;F0B38D;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;10,00;SortingType:6
66301;2618JYP;25/09/2018 06:33:00;F0C9DD;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;22,00;SortingType:6
66300;2618JYP;25/09/2018 06:31:00;F08DD9;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;20;50,00;SortingType:6
66299;2618JYP;25/09/2018 06:26:00;8BBB33;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;22,00;SortingType:6
66298;2618JYP;25/09/2018 06:22:59;8EC5C3;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;25,00;SortingType:6
66297;2618JYP;25/09/2018 06:22:00;8EC348;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;25,00;SortingType:6
66296;2618JYP;25/09/2018 06:22:00;8BA38D;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;36,00;SortingType:6
66295;2618JYP;25/09/2018 06:20:59;8EB3CD;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;61,00;SortingType:6
66294;2618JYP;25/09/2018 06:18:59;8EF462;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;7,00;SortingType:6
66293;2618JYP;25/09/2018 06:18:59;8EF462;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;40,00;SortingType:6
66292;2618JYP;25/09/2018 06:17:00;8BA2E5;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;45,00;SortingType:6
66291;2618JYP;25/09/2018 06:15:00;8EE598;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;21,00;SortingType:6
66290;2618JYP;25/09/2018 06:11:59;8EFB09;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;37,00;SortingType:6
66289;2618JYP;25/09/2018 06:11:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;36,00;
66288;2618JYP;25/09/2018 06:08:00;8BB8EA;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;24,00;SortingType:6
66287;2618JYP;25/09/2018 06:06:59;8BA51B;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;20;14,00;SortingType:6
66261;2618JYP;24/09/2018 11:39:59;B5417A;Papel-Cartón;Ct pc 360;2;ZAMUDIO;UGALDEGUREN I;19;27,00;SortingType:6
66240;2618JYP;24/09/2018 11:15:59;8BC737;Papel-Cartón;Ct pc 360;2;ZAMUDIO;UGALDEGUREN III;19;32,00;
66150;2618JYP;24/09/2018 07:34:00;B54220;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN II;19;0,00;SortingType:6
66108;2618JYP;24/09/2018 06:40:59;B54333;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;UGALDEGUREN I;19;0,00;SortingType:6
67854;7501JXG;22/09/2018 08:10:00;F08144;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;62,00;SortingType:7
67853;7501JXG;22/09/2018 08:08:00;F0B5A8;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;40,00;SortingType:7
67852;7501JXG;22/09/2018 08:06:00;F094E9;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;44,00;SortingType:7
67851;7501JXG;22/09/2018 08:03:59;F0A402;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;26,00;SortingType:7
67850;7501JXG;22/09/2018 08:03:00;F0AA46;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;74,00;SortingType:7
67849;7501JXG;22/09/2018 07:59:00;F0C8DC;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;6;36,00;SortingType:7
67848;7501JXG;22/09/2018 07:59:00;F0986F;Papel-Cartón;Cl pc 3200;6;ZAMUDIO;AREA URBANA;6;62,00;SortingType:7
67847;7501JXG;22/09/2018 07:57:00;F0BD14;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;26,00;SortingType:7
67846;7501JXG;22/09/2018 07:56:00;F0C215;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;46,00;SortingType:7
67845;7501JXG;22/09/2018 07:54:00;F0BDAF;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;32,00;SortingType:7
67844;7501JXG;22/09/2018 07:52:59;F093FE;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;AREA URBANA;6;34,00;SortingType:7
67843;7501JXG;22/09/2018 07:50:00;F0A544;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;AREA URBANA;6;26,00;SortingType:7
67842;7501JXG;22/09/2018 07:47:59;F0963B;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;PARQUE TECNOLOGICO;6;36,00;SortingType:7
67840;7501JXG;22/09/2018 07:41:59;F0B163;Papel-Cartón;Cl pc 3200;3;ZAMUDIO;UGALDEGUREN III;6;6,00;SortingType:7
67797;7501JXG;22/09/2018 05:53:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;6;94,00;
67796;7501JXG;22/09/2018 05:48:59;F07BD1;Papel-Cartón;Cl pc 3200;0;ZAMUDIO;AREA URBANA;6;16,00;SortingType:7
67641;7501JXG;21/09/2018 12:17:59;F0B86C;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;SIN ASIGNAR;18;28,00;SortingType:7
67640;7501JXG;21/09/2018 12:15:59;F0C2B4;Papel-Cartón;Cl pc 3200;5;ZAMUDIO;SIN ASIGNAR;18;18,00;SortingType:7
66062;2618JYP;21/09/2018 11:06:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;25;24,00;
66058;2618JYP;21/09/2018 11:03:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;25;34,00;
66044;2618JYP;21/09/2018 10:45:00;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;25;8,00;
66043;2618JYP;21/09/2018 10:43:59;ZAMIP;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;TORRELARRAGOITI;25;60,00;
65988;2618JYP;21/09/2018 08:17:59;B57738;Papel-Cartón;Ct pc 1100;1;ZAMUDIO;TORRELARRAGOITI;24;57,00;SortingType:6
65970;2618JYP;21/09/2018 07:34:59;F09EF9;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
65969;2618JYP;21/09/2018 07:32:59;F0A3D4;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;0,00;SortingType:6
65968;2618JYP;21/09/2018 07:25:00;F0AC86;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;7,00;SortingType:6
65967;2618JYP;21/09/2018 07:23:59;F0C2C0;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;21,00;SortingType:6
65966;2618JYP;21/09/2018 07:20:00;F0BA93;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;SIN ASIGNAR;24;0,00;SortingType:6
65965;2618JYP;21/09/2018 07:16:59;F09134;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;24;10,00;SortingType:6
65964;2618JYP;21/09/2018 07:16:00;F0896E;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;24;18,00;SortingType:6
65963;2618JYP;21/09/2018 07:16:00;F0841B;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;24;6,00;SortingType:6
65962;2618JYP;21/09/2018 07:14:59;F09D7D;Papel-Cartón;Ct pc 1100;6;ZAMUDIO;SIN ASIGNAR;24;3,00;SortingType:6
65961;2618JYP;21/09/2018 07:12:59;F07DE1;Papel-Cartón;Ct pc 800;5;ZAMUDIO;PARQUE TECNOLOGICO;24;18,00;SortingType:6
65960;2618JYP;21/09/2018 07:09:59;F08EAE;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;46,00;SortingType:6
65959;2618JYP;21/09/2018 07:07:00;F0BA64;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;13,00;SortingType:6
65958;2618JYP;21/09/2018 07:05:59;F09401;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;13,00;SortingType:6
65957;2618JYP;21/09/2018 07:02:59;F0C5CA;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;5,00;SortingType:6
65956;2618JYP;21/09/2018 07:02:59;F0B726;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;5,00;SortingType:6
65953;2618JYP;21/09/2018 06:58:00;8EF3E4;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;9,00;
65952;2618JYP;21/09/2018 06:54:59;F0897C;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;31,00;SortingType:6
65950;2618JYP;21/09/2018 06:53:59;F09F84;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;65,00;SortingType:6
65951;2618JYP;21/09/2018 06:53:59;F08E0A;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;20,00;SortingType:6
65949;2618JYP;21/09/2018 06:51:59;F099AF;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;23,00;
65938;2618JYP;21/09/2018 06:31:59;F0978A;Papel-Cartón;Ct pc 1100;2;ZAMUDIO;PARQUE TECNOLOGICO;24;15,00;SortingType:6
65937;2618JYP;21/09/2018 06:29:59;F08A9C;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;7,00;SortingType:6
65936;2618JYP;21/09/2018 06:29:59;F08A9C;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;12,00;SortingType:6
65935;2618JYP;21/09/2018 06:29:00;F0B38D;Papel-Cartón;Ct pc 1100;5;ZAMUDIO;PARQUE TECNOLOGICO;24;3,00;SortingType:6
