;Vehiculo;Fecha;Tag;Frecuencia RSU;Ruta;Peso;refSortingType
10559;1541CLM;21/05/2018 06:29:00;F0C8D2;2;13;68;SortingType:1
10560;1743DKT;21/05/2018 06:27:00;F09925;3;1;142;SortingType:2
10561;1541CLM;21/05/2018 06:27:00;F08F30;6;13;46;SortingType:1
10562;1743DKT;21/05/2018 06:22:59;F08B6F;3;1;230;SortingType:2
10563;1541CLM;21/05/2018 06:22:00;8EDDE1;2;13;76;SortingType:1
10564;1541CLM;21/05/2018 06:22:00;8BA954;2;13;45;SortingType:1
10565;1743DKT;21/05/2018 06:20:59;F0ABCA;3;1;116;SortingType:2
10566;1743DKT;21/05/2018 06:20:00;F0B861;2;1;314;SortingType:2
10567;1541CLM;21/05/2018 06:20:00;8BBDF6;2;13;80;SortingType:1
10568;1541CLM;21/05/2018 06:18:59;8BACE6;2;13;61;SortingType:1
10569;2618JYP;21/05/2018 06:17:59;B58F44;2;19;28;SortingType:1
10570;1743DKT;21/05/2018 06:17:00;F0CA0C;6;1;294;SortingType:2
10571;1743DKT;21/05/2018 06:15:59;F0BD17;5;1;246;SortingType:2
10572;2618JYP;21/05/2018 06:15:59;B54DF7;2;19;39;SortingType:1
10573;1541CLM;21/05/2018 06:15:00;8EE0E7;2;13;28;SortingType:1
10574;1743DKT;21/05/2018 06:13:59;F0806C;5;1;48;SortingType:2
10575;2618JYP;21/05/2018 06:13:59;B54C5D;2;19;3;SortingType:1
10576;1541CLM;21/05/2018 06:13:00;8BA401;2;13;90;SortingType:1
10577;1541CLM;21/05/2018 06:13:00;8BC02B;2;13;109;SortingType:1
10578;2618JYP;21/05/2018 06:13:00;B54AC9;2;19;47;SortingType:1
10579;1541CLM;21/05/2018 06:11:59;8EFEF7;2;13;60;SortingType:1
10580;1541CLM;21/05/2018 06:11:59;8BBDA7;2;13;86;SortingType:1
10581;1743DKT;21/05/2018 06:11:59;F0B3A1;0;1;108;SortingType:2
10582;1541CLM;21/05/2018 06:11:59;8EB4B1;2;13;75;SortingType:1
10583;1541CLM;21/05/2018 06:11:00;8EC27A;2;13;86;SortingType:1
10584;2618JYP;21/05/2018 06:11:00;B5803F;2;19;14;SortingType:1
10585;2618JYP;21/05/2018 06:09:59;B58F00;2;19;41;SortingType:1
10586;1541CLM;21/05/2018 06:08:59;ZAMIR;2;13;72;SortingType:1
10587;2618JYP;21/05/2018 06:08:00;B54AE5;2;19;10;SortingType:1
10588;2618JYP;21/05/2018 06:06:00;B54A2F;2;19;17;SortingType:1
10589;2618JYP;21/05/2018 06:06:00;B58046;2;19;7;SortingType:1
10590;2618JYP;21/05/2018 06:02:00;B54A07;2;19;52;SortingType:1
10591;2618JYP;21/05/2018 06:00:59;ZAMIR;2;19;8;SortingType:1
10592;2618JYP;21/05/2018 05:59:00;B54D73;2;19;7;SortingType:1
10593;2618JYP;21/05/2018 05:57:59;B54E25;2;19;25;SortingType:1
10594;2618JYP;21/05/2018 05:57:00;B5512C;2;19;43;SortingType:1
10595;2618JYP;21/05/2018 05:55:00;B58EB6;2;19;12;SortingType:1
10596;2618JYP;21/05/2018 05:53:59;B57E4E;2;19;1;SortingType:1
10597;2618JYP;21/05/2018 05:53:00;B590C0;2;19;12;SortingType:1
10598;2618JYP;21/05/2018 05:51:00;B590C9;2;19;5;SortingType:1
10599;2618JYP;21/05/2018 05:50:00;B542A4;2;19;38;SortingType:1
10600;2618JYP;21/05/2018 05:48:59;B541E8;2;19;42;SortingType:1
10601;2618JYP;21/05/2018 05:46:59;B57DC9;2;19;57.9;SortingType:1
10602;2618JYP;21/05/2018 05:46:00;B550F7;2;19;31;SortingType:1
10603;2618JYP;21/05/2018 05:44:00;B58E86;2;19;6;SortingType:1
10604;1743DKT;18/05/2018 18:24:00;F08148;5;4;44;SortingType:2
10605;1743DKT;18/05/2018 18:22:59;F07E70;5;4;432;SortingType:2
10606;1743DKT;18/05/2018 18:20:59;F091F6;5;4;190;SortingType:2
10607;1743DKT;18/05/2018 17:03:00;F0C5C1;2;4;90;SortingType:2
10608;1743DKT;18/05/2018 17:01:00;F08245;5;4;100;SortingType:2
10609;1743DKT;18/05/2018 16:59:59;F0AF5F;5;4;40;SortingType:2
10610;1743DKT;18/05/2018 16:59:00;F0CE51;5;4;56;SortingType:2
10611;1743DKT;18/05/2018 16:57:59;F0CBD7;5;4;38;SortingType:2
10612;1743DKT;18/05/2018 16:57:00;F0BBC3;5;4;132;SortingType:2
10613;1743DKT;18/05/2018 16:56:00;F0C115;5;4;254;SortingType:2
10614;1743DKT;18/05/2018 16:52:59;F09FAB;6;4;40;SortingType:2
10615;1743DKT;18/05/2018 16:52:00;F08A29;6;4;58;SortingType:2
10616;1743DKT;18/05/2018 16:50:00;F084B1;6;4;6;SortingType:2
10617;1743DKT;18/05/2018 16:45:00;F0CF85;5;4;160;SortingType:2
10618;1743DKT;18/05/2018 16:43:00;F0BDB2;5;4;218;SortingType:2
10619;1743DKT;18/05/2018 16:41:00;F0BB15;5;4;100;SortingType:2
10620;1743DKT;18/05/2018 16:39:59;F09AA3;5;4;104;SortingType:2
10621;1743DKT;18/05/2018 16:38:59;F0AD36;5;4;56;SortingType:2
10622;1743DKT;18/05/2018 16:36:00;F08359;5;4;210;SortingType:2
10623;1743DKT;18/05/2018 16:34:59;F0958E;5;4;278;SortingType:2
10624;2618JYP;18/05/2018 10:54:00;B54212;2;25;99;SortingType:1
10625;2618JYP;18/05/2018 10:52:59;B56D76;2;25;40;SortingType:1
10626;2618JYP;18/05/2018 10:52:00;B54194;2;25;48;SortingType:1
10627;2618JYP;18/05/2018 10:50:59;8BBD00;2;25;19;SortingType:1
10628;2618JYP;18/05/2018 10:41:59;B550BD;2;25;23;SortingType:1
10629;2618JYP;18/05/2018 10:41:59;B54BA2;2;25;43;SortingType:1
10630;2618JYP;18/05/2018 10:41:00;B55051;2;25;18;SortingType:1
10631;2618JYP;18/05/2018 10:39:59;B54432;2;25;99;SortingType:1
10632;2618JYP;18/05/2018 10:38:00;B56E49;2;25;26;SortingType:1
10633;2618JYP;18/05/2018 10:36:59;B549F3;2;25;59;SortingType:1
10634;2618JYP;18/05/2018 10:36:00;B55125;2;25;62;SortingType:1
10635;2618JYP;18/05/2018 10:32:00;8EFFC0;2;25;28;SortingType:1
10636;2618JYP;18/05/2018 10:32:00;8EC253;2;25;25;SortingType:1
10637;1541CLM;18/05/2018 10:21:00;B54C11;2;17;5;SortingType:1
10638;1541CLM;18/05/2018 10:21:00;B54347;2;17;20;SortingType:1
10639;1541CLM;18/05/2018 10:20:00;8BA61D;2;17;2;SortingType:1
10640;1541CLM;18/05/2018 10:18:00;B590F7;2;17;59;SortingType:1
10641;1541CLM;18/05/2018 10:16:59;B54D06;2;17;40;SortingType:1
10642;1541CLM;18/05/2018 10:16:00;B54D0B;2;17;39;SortingType:1
10643;2618JYP;18/05/2018 10:12:59;B59081;2;25;17;SortingType:1
10644;1541CLM;18/05/2018 10:12:59;8EE4EA;0;17;37;SortingType:1
10645;1541CLM;18/05/2018 10:12:00;8EFA0F;2;17;18;SortingType:1
10646;1541CLM;18/05/2018 10:09:59;B54246;2;17;9;SortingType:1
10647;1541CLM;18/05/2018 10:09:59;B54B63;2;17;30;SortingType:1
10648;1541CLM;18/05/2018 10:09:00;B540FA;2;17;34;SortingType:1
10649;1541CLM;18/05/2018 10:07:00;B54E11;2;17;25;SortingType:1
10650;1541CLM;18/05/2018 10:05:59;8BAD5F;2;17;82;SortingType:1
10651;1541CLM;18/05/2018 10:05:00;8EE72A;2;17;24;SortingType:1
10652;1541CLM;18/05/2018 10:02:59;B544C4;2;17;39;SortingType:1
10653;1541CLM;18/05/2018 10:02:59;B54456;2;17;30;SortingType:1
10654;1541CLM;18/05/2018 10:02:00;B55144;2;17;24;SortingType:1
10655;1541CLM;18/05/2018 10:00:59;B590A6;2;17;35;SortingType:1
10656;1541CLM;18/05/2018 10:00:00;B54461;2;17;1;SortingType:1
10657;1541CLM;18/05/2018 09:58:59;B550BE;2;17;26;SortingType:1
10658;1541CLM;18/05/2018 09:58:59;B5425C;2;17;28;SortingType:1
10659;1541CLM;18/05/2018 09:53:59;ZAMIR;2;17;32;SortingType:1
10660;1541CLM;18/05/2018 09:53:00;B54D03;2;17;75;SortingType:1
10661;1541CLM;18/05/2018 09:51:59;ZAMIR;2;17;26;SortingType:1
10662;1541CLM;18/05/2018 09:51:00;B54C4C;2;17;17;SortingType:1
10663;1541CLM;18/05/2018 09:49:00;8EF64F;2;17;34;SortingType:1
10664;1541CLM;18/05/2018 09:49:00;8BA35E;2;17;36;SortingType:1
10665;1541CLM;18/05/2018 09:47:59;ZAMIR;2;17;20;SortingType:1
10666;1541CLM;18/05/2018 09:47:00;B57C9C;2;17;57;SortingType:1
10667;1541CLM;18/05/2018 09:42:59;ZAMIR;2;17;37;SortingType:1
10668;1541CLM;18/05/2018 09:36:00;B57E3F;2;17;24;SortingType:1
10669;1541CLM;18/05/2018 09:36:00;B5424F;2;17;5;SortingType:1
10670;1541CLM;18/05/2018 09:35:00;ZAMIR;2;17;29;SortingType:1
10671;1541CLM;18/05/2018 09:33:00;B54E2F;2;17;50;SortingType:1
10672;1541CLM;18/05/2018 09:31:59;B549D1;2;17;24;SortingType:1
10673;1541CLM;18/05/2018 09:31:00;ZAMIR;2;17;33;SortingType:1
10674;1541CLM;18/05/2018 09:29:59;B58E33;2;17;28;SortingType:1
10675;1541CLM;18/05/2018 09:29:00;B541FD;2;17;49;SortingType:1
10676;1541CLM;18/05/2018 09:27:59;B54332;2;17;45;SortingType:1
10677;1541CLM;18/05/2018 09:27:59;B540C1;2;17;14;SortingType:1
10678;1541CLM;18/05/2018 09:27:00;B54E29;2;17;36;SortingType:1
10679;1541CLM;18/05/2018 09:26:00;B5497A;2;17;17;SortingType:1
10680;1541CLM;18/05/2018 09:24:59;B57B13;2;17;22;SortingType:1
10681;1541CLM;18/05/2018 09:24:00;8BB8D0;2;17;119;SortingType:1
10682;1541CLM;18/05/2018 09:22:00;8BC593;2;17;16;SortingType:1
10683;1541CLM;18/05/2018 09:22:00;8BA631;2;17;47;SortingType:1
10684;1541CLM;18/05/2018 09:20:59;8EFB1C;2;17;22;SortingType:1
10685;1541CLM;18/05/2018 09:20:00;ZAMIR;2;17;11;SortingType:1
10686;1541CLM;18/05/2018 09:18:59;8EDCB5;2;17;9;SortingType:1
10687;1541CLM;18/05/2018 09:15:59;ZAMIR;2;17;46;SortingType:1
10688;1541CLM;18/05/2018 09:15:00;8B599C;2;17;18;SortingType:1
10689;1541CLM;18/05/2018 09:13:59;8BBB12;2;17;27;SortingType:1
10690;1541CLM;18/05/2018 09:13:00;8BBDBD;2;17;62;SortingType:1
10691;1541CLM;18/05/2018 09:11:59;ZAMIR;2;17;32;SortingType:1
10692;2618JYP;18/05/2018 09:11:59;B56E59;2;25;41;SortingType:1
10693;2618JYP;18/05/2018 09:11:59;B578C9;2;25;12;SortingType:1
10694;1541CLM;18/05/2018 09:11:00;8EC373;2;17;57;SortingType:1
10695;1541CLM;18/05/2018 09:09:59;8EFF0F;2;17;26;SortingType:1
10696;1541CLM;18/05/2018 09:08:59;8BBDD9;2;17;16;SortingType:1
10697;1541CLM;18/05/2018 09:06:59;ZAMIR;2;17;31;SortingType:1
10698;1541CLM;18/05/2018 09:04:00;8EB402;2;17;13;SortingType:1
10699;1541CLM;18/05/2018 09:02:59;ZAMIR;2;17;110;SortingType:1
10700;1541CLM;18/05/2018 09:00:00;8EFFC3;2;17;78;SortingType:1
10701;1541CLM;18/05/2018 09:00:00;8BA516;2;17;32;SortingType:1
10702;1541CLM;18/05/2018 08:59:00;8EC5CA;2;17;58;SortingType:1
10703;1541CLM;18/05/2018 08:55:59;B54C9D;2;17;24;SortingType:1
10704;1541CLM;18/05/2018 08:55:00;8B5996;2;17;58;SortingType:1
10705;1541CLM;18/05/2018 08:53:59;8EBA47;2;17;3;SortingType:1
10706;1743DKT;18/05/2018 08:53:00;F0C403;2;5;88;SortingType:2
10707;1541CLM;18/05/2018 08:51:59;8BA3D3;2;17;47;SortingType:1
10708;1743DKT;18/05/2018 08:51:00;F0A2A0;3;5;46;SortingType:2
10709;1541CLM;18/05/2018 08:51:00;8EE18A;2;17;27;SortingType:1
10710;1541CLM;18/05/2018 08:50:00;8BA825;2;17;14;SortingType:1
10711;1541CLM;18/05/2018 08:50:00;8B9C04;2;17;55;SortingType:1
10712;1541CLM;18/05/2018 08:50:00;8BA825;2;17;12;SortingType:1
10713;1541CLM;18/05/2018 08:48:00;8EFEF7;2;17;56;SortingType:1
10714;1541CLM;18/05/2018 08:48:00;8BBDA7;2;17;40;SortingType:1
10715;1541CLM;18/05/2018 08:48:00;8EB4B1;2;17;23;SortingType:1
10716;1541CLM;18/05/2018 08:46:59;8BC02B;2;17;18;SortingType:1
10717;1541CLM;18/05/2018 08:46:59;8EC27A;2;17;95;SortingType:1
10718;1743DKT;18/05/2018 08:46:00;F09FAB;6;5;68;SortingType:2
10719;1541CLM;18/05/2018 08:46:00;8BB8E8;2;17;96;SortingType:1
10720;1541CLM;18/05/2018 08:44:59;8BBDF0;2;17;77;SortingType:1
10721;1743DKT;18/05/2018 08:44:59;F08A29;6;5;76;SortingType:2
10722;1743DKT;18/05/2018 08:44:00;F084B1;6;5;10;SortingType:2
10723;1541CLM;18/05/2018 08:42:59;B54FC1;2;17;4;SortingType:1
10724;1541CLM;18/05/2018 08:41:00;8EE0C6;2;17;30;SortingType:1
10725;1541CLM;18/05/2018 08:39:59;8EB3BE;2;17;1;SortingType:1
10726;1541CLM;18/05/2018 08:39:59;8BC5B6;2;17;7;SortingType:1
10727;1743DKT;18/05/2018 08:39:59;F09652;3;5;74;SortingType:2
10728;1743DKT;18/05/2018 08:37:59;F07A3E;3;5;188;SortingType:2
10729;1541CLM;18/05/2018 08:37:59;B57E93;2;17;19;SortingType:1
10730;1541CLM;18/05/2018 08:37:00;8EC1C4;2;17;25;SortingType:1
10731;1743DKT;18/05/2018 08:37:00;F0CAF6;3;5;96;SortingType:2
10732;1541CLM;18/05/2018 08:35:59;8EE7B6;2;17;82;SortingType:1
10733;1541CLM;18/05/2018 08:35:00;8EE0C7;2;17;17;SortingType:1
10734;1743DKT;18/05/2018 08:28:59;F08B6F;3;5;32;SortingType:2
10735;1541CLM;18/05/2018 08:12:59;B57D22;2;17;37;SortingType:1
10736;1541CLM;18/05/2018 08:12:00;B578A6;2;17;23;SortingType:1
10737;1743DKT;18/05/2018 08:08:59;F08CB8;3;5;10;SortingType:2
10738;1743DKT;18/05/2018 08:06:59;F07FF2;3;5;44;SortingType:2
10739;1541CLM;18/05/2018 08:06:59;B58FE8;2;17;73;SortingType:1
10740;1541CLM;18/05/2018 08:06:59;B549C1;2;17;53;SortingType:1
10741;1743DKT;18/05/2018 08:06:00;F0961E;3;5;36;SortingType:2
10742;1743DKT;18/05/2018 08:01:59;F07E60;2;5;64;SortingType:2
10743;1743DKT;18/05/2018 07:52:00;F07E70;5;5;340;SortingType:2
10744;1743DKT;18/05/2018 07:50:59;F08148;5;5;48;SortingType:2
10745;1743DKT;18/05/2018 07:47:59;F091F6;5;5;12;SortingType:2
10746;1541CLM;18/05/2018 07:47:59;F0A3DE;2;17;97;SortingType:1
10747;1743DKT;18/05/2018 07:39:59;F0ABCA;3;5;22;SortingType:2
10748;1743DKT;18/05/2018 07:38:00;F0B861;2;5;88;SortingType:2
10749;1743DKT;18/05/2018 07:36:00;F0CA0C;6;5;130;SortingType:2
10750;1541CLM;18/05/2018 07:30:59;F0867A;5;17;16;SortingType:1
10751;1541CLM;18/05/2018 07:29:00;F090C2;5;17;47;SortingType:1
10752;1743DKT;18/05/2018 07:29:00;ZAMIR;2;5;42;SortingType:1
10753;1541CLM;18/05/2018 07:27:59;F0B2D8;5;17;32;SortingType:1
10754;1743DKT;18/05/2018 07:25:59;ZAMIR;2;5;10;SortingType:1
10755;1541CLM;18/05/2018 07:25:00;F0C9F1;5;17;40;SortingType:1
10756;1743DKT;18/05/2018 07:23:59;ZAMIR;2;5;10;SortingType:1
10757;1541CLM;18/05/2018 07:21:59;F094B7;5;17;20;SortingType:1
10758;1541CLM;18/05/2018 07:21:00;F0B2C9;5;17;35;SortingType:1
10759;1541CLM;18/05/2018 07:21:00;F0866B;5;17;41;SortingType:1
10760;1541CLM;18/05/2018 07:18:59;F08551;5;17;41;SortingType:1
10761;1541CLM;18/05/2018 07:16:00;F0BD35;5;17;22;SortingType:1
10762;1541CLM;18/05/2018 07:16:00;8BA40E;5;17;45;SortingType:1
10763;1541CLM;18/05/2018 07:14:00;F08823;2;17;24;SortingType:1
10764;1541CLM;18/05/2018 07:14:00;F0CAEC;2;17;23;SortingType:1
10765;1541CLM;18/05/2018 07:09:59;ZAMUR;4;17;36;SortingType:2
10766;1541CLM;18/05/2018 07:09:00;F0B18D;6;17;76;SortingType:1
10767;1541CLM;18/05/2018 07:09:00;F08241;6;17;50;SortingType:1
10768;1541CLM;18/05/2018 07:07:00;ZAMUR;4;17;59;SortingType:2
10769;1541CLM;18/05/2018 07:05:59;B54203;5;17;34;SortingType:1
10770;1541CLM;18/05/2018 07:05:00;B57D33;5;17;8;SortingType:1
10771;1541CLM;18/05/2018 07:03:59;F07DE9;5;17;54;SortingType:1
10772;1541CLM;18/05/2018 07:00:59;F0A811;5;17;9;SortingType:1
10773;1541CLM;18/05/2018 07:00:00;F097BA;5;17;24;SortingType:1
10774;1541CLM;18/05/2018 06:58:59;F07928;5;17;6;SortingType:1
10775;1541CLM;18/05/2018 06:56:59;B543BE;5;17;42;SortingType:1
10776;1541CLM;18/05/2018 06:56:59;B550DE;5;17;39;SortingType:1
10777;1541CLM;18/05/2018 06:54:59;F08D5C;5;17;80;SortingType:1
10778;1541CLM;18/05/2018 06:53:00;B59654;5;17;99;SortingType:1
10779;1541CLM;18/05/2018 06:47:59;F07F78;5;17;22;SortingType:1
10780;1541CLM;18/05/2018 06:45:59;ZAMUR;4;17;49;SortingType:2
10781;1541CLM;18/05/2018 06:45:59;F08680;5;17;79;SortingType:1
10782;1541CLM;18/05/2018 06:42:59;F09383;5;17;3;SortingType:1
10783;1541CLM;18/05/2018 06:40:59;F08FE4;5;17;35;SortingType:1
10784;1541CLM;18/05/2018 06:38:59;F07A8E;2;17;32;SortingType:1
10785;1541CLM;18/05/2018 06:38:00;F0C8D2;2;17;60;SortingType:1
10786;1541CLM;18/05/2018 06:36:59;F08F30;6;17;37;SortingType:1
10787;1541CLM;18/05/2018 06:33:00;8EFA68;1;17;75;SortingType:1
10788;1541CLM;18/05/2018 06:29:59;8BB990;2;17;16;SortingType:1
10789;1541CLM;18/05/2018 06:27:59;8BC58D;2;17;13;SortingType:1
10790;1541CLM;18/05/2018 06:27:00;8EDDE1;2;17;52;SortingType:1
10791;1541CLM;18/05/2018 06:26:00;8BB7FC;2;17;8;SortingType:1
10792;1541CLM;18/05/2018 06:24:59;8BBF99;2;17;10;SortingType:1
10793;1541CLM;18/05/2018 06:24:59;8EB273;2;17;17;SortingType:1
10794;1541CLM;18/05/2018 06:24:00;8EDF44;2;17;12;SortingType:1
10795;1743DKT;18/05/2018 06:22:00;F0BD17;5;5;12;SortingType:2
10796;1541CLM;18/05/2018 06:22:00;8BACE6;2;17;97;SortingType:1
10797;1541CLM;18/05/2018 06:20:59;8EDBBE;2;17;27;SortingType:1
10798;1541CLM;18/05/2018 06:18:59;8EC5A1;2;17;92;SortingType:1
10799;1743DKT;18/05/2018 06:18:59;F0806C;5;5;52;SortingType:2
10800;1541CLM;18/05/2018 06:17:59;8F0129;2;17;46;SortingType:1
10801;1541CLM;18/05/2018 06:17:00;8F07D0;2;17;35;SortingType:1
10802;1743DKT;18/05/2018 06:17:00;F0B3A1;0;5;102;SortingType:2
10803;1541CLM;18/05/2018 06:15:59;8EE9C1;2;17;10;SortingType:1
10804;1541CLM;18/05/2018 06:15:00;8EE570;2;17;2;SortingType:1
10805;1541CLM;18/05/2018 06:15:00;8BA52E;2;17;21;SortingType:1
10806;1541CLM;18/05/2018 06:13:59;8EE53B;2;17;18;SortingType:1
10807;1541CLM;18/05/2018 06:11:59;8EE0E7;2;17;68;SortingType:1
10808;1541CLM;18/05/2018 06:11:00;ZAMIR;2;17;140;SortingType:1
10809;1541CLM;18/05/2018 06:08:59;8BA50B;2;17;34;SortingType:1
10810;1541CLM;18/05/2018 06:08:00;8BAA87;2;17;8;SortingType:1
10811;1541CLM;18/05/2018 06:06:59;8F06AC;2;17;26;SortingType:1
10812;1541CLM;18/05/2018 06:06:59;8BAA87;2;17;9;SortingType:1
10813;1541CLM;18/05/2018 06:06:00;8EDFEE;2;17;69;SortingType:1
10814;2618JYP;17/05/2018 11:42:59;B5503D;2;23;7;SortingType:1
10815;2618JYP;17/05/2018 11:42:00;ZAMIR;2;23;4;SortingType:1
10816;2618JYP;17/05/2018 11:41:00;B57B6E;2;23;5;SortingType:1
10817;2618JYP;17/05/2018 11:39:59;B54B98;2;23;24;SortingType:1
10818;2618JYP;17/05/2018 11:37:59;ZAMIR;2;23;3;SortingType:1
10819;2618JYP;17/05/2018 11:37:00;B578B8;2;23;19;SortingType:1
10820;2618JYP;17/05/2018 11:35:59;B57923;2;23;33;SortingType:1
10821;2618JYP;17/05/2018 11:32:59;B58C73;0;23;38;SortingType:1
10822;2618JYP;17/05/2018 11:32:00;8BB927;0;23;33;SortingType:1
10823;2618JYP;17/05/2018 11:30:00;8BBF45;1;23;80;SortingType:1
10824;2618JYP;17/05/2018 11:30:00;B54407;1;23;31;SortingType:1
10825;2618JYP;17/05/2018 11:26:59;B590AD;2;23;4;SortingType:1
10826;2618JYP;17/05/2018 11:26:00;B549D0;2;23;48;SortingType:1
10827;2618JYP;17/05/2018 11:24:59;B54030;2;23;9;SortingType:1
10828;2618JYP;17/05/2018 11:23:00;B54254;2;23;12;SortingType:1
10829;2618JYP;17/05/2018 11:21:59;B55032;2;23;15;SortingType:1
10830;2618JYP;17/05/2018 11:21:00;ZAMIR;2;23;5;SortingType:1
10831;2618JYP;17/05/2018 11:19:59;B53FF7;2;23;21;SortingType:1
10832;2618JYP;17/05/2018 11:17:00;B551E3;2;23;3;SortingType:1
10833;2618JYP;17/05/2018 11:06:00;B58CB2;2;23;35;SortingType:1
10834;2618JYP;17/05/2018 11:05:00;B541C7;2;23;12;SortingType:1
10835;2618JYP;17/05/2018 11:03:59;B579E4;2;23;42;SortingType:1
10836;2618JYP;17/05/2018 11:03:00;B54BB4;2;23;14;SortingType:1
10837;2618JYP;17/05/2018 11:01:59;B54966;2;23;5;SortingType:1
10838;2618JYP;17/05/2018 11:01:00;B53FCE;2;23;19;SortingType:1
10839;2618JYP;17/05/2018 10:59:59;B54AF2;2;23;46;SortingType:1
10840;2618JYP;17/05/2018 10:59:00;B55005;2;23;90;SortingType:1
10841;2618JYP;17/05/2018 10:57:00;B54212;2;23;13;SortingType:1
10842;2618JYP;17/05/2018 10:56:00;B56D76;2;23;48;SortingType:1
10843;2618JYP;17/05/2018 10:54:59;ZAMIR;2;23;26;SortingType:1
10844;2618JYP;17/05/2018 10:54:59;B54194;2;23;56;SortingType:1
10845;2618JYP;17/05/2018 10:54:00;B541B5;2;23;63;SortingType:1
10846;2618JYP;17/05/2018 10:54:00;8BBD00;2;23;63;SortingType:1
10847;2618JYP;17/05/2018 10:54:00;8EE578;2;23;94;SortingType:1
10848;2618JYP;17/05/2018 10:52:59;B54C73;2;23;18;SortingType:1
10849;2618JYP;17/05/2018 10:50:59;B5794E;2;23;33;SortingType:1
10850;2618JYP;17/05/2018 10:50:00;B58E6F;2;23;15;SortingType:1
10851;2618JYP;17/05/2018 10:48:59;ZAMIR;2;23;12;SortingType:1
10852;2618JYP;17/05/2018 10:47:00;8BC2E9;2;23;10;SortingType:1
10853;2618JYP;17/05/2018 10:47:00;B542A8;2;23;24;SortingType:1
10854;2618JYP;17/05/2018 10:45:59;B57AC4;2;23;6;SortingType:1
10855;2618JYP;17/05/2018 10:45:00;B591A9;2;23;35;SortingType:1
10856;2618JYP;17/05/2018 10:43:00;B54BE3;2;23;14;SortingType:1
10857;2618JYP;17/05/2018 10:43:00;B55063;2;23;11;SortingType:1
10858;2618JYP;17/05/2018 10:41:59;B5798B;2;23;123;SortingType:1
10859;2618JYP;17/05/2018 10:41:00;B58D71;2;23;78;SortingType:1
10860;2618JYP;17/05/2018 10:39:59;B54335;2;23;21;SortingType:1
10861;2618JYP;17/05/2018 10:30:59;B57655;2;23;4;SortingType:1
10862;2618JYP;17/05/2018 10:30:00;B57AB9;2;23;4;SortingType:1
10863;2618JYP;17/05/2018 10:27:59;B54443;2;23;19;SortingType:1
10864;2618JYP;17/05/2018 10:27:00;B54236;2;23;33;SortingType:1
10865;2618JYP;17/05/2018 10:25:59;B54D5D;2;23;15;SortingType:1
10866;2618JYP;17/05/2018 10:25:59;B591B7;2;23;27;SortingType:1
10867;2618JYP;17/05/2018 10:25:00;B54117;2;23;82;SortingType:1
10868;2618JYP;17/05/2018 10:23:59;B54198;2;23;12;SortingType:1
10869;2618JYP;17/05/2018 10:21:59;B54AC3;2;23;56;SortingType:1
10870;2618JYP;17/05/2018 10:21:00;B54C57;2;23;21;SortingType:1
10871;1541CLM;17/05/2018 10:20:00;B54CFF;2;16;25;SortingType:1
10872;2618JYP;17/05/2018 10:20:00;B595FD;2;23;27;SortingType:1
10873;2618JYP;17/05/2018 10:18:59;ZAMIR;2;23;21;SortingType:1
10874;1541CLM;17/05/2018 10:12:59;B54D3B;2;16;53;SortingType:1
10875;2618JYP;17/05/2018 10:09:00;B54A16;2;23;48;SortingType:1
10876;2618JYP;17/05/2018 10:07:00;B54D46;2;23;2;SortingType:1
10877;2618JYP;17/05/2018 10:03:59;B55062;2;23;104;SortingType:1
10878;2618JYP;17/05/2018 10:00:59;B54979;2;23;15;SortingType:1
10879;2618JYP;17/05/2018 10:00:00;ZAMIR;2;23;58;SortingType:1
10880;1541CLM;17/05/2018 09:54:59;B54DF5;2;16;38;SortingType:1
10881;1541CLM;17/05/2018 09:45:00;B57C05;2;16;11;SortingType:1
10882;1541CLM;17/05/2018 09:44:00;B54BF3;2;16;16;SortingType:1
10883;1541CLM;17/05/2018 09:27:00;B54294;2;16;33;SortingType:1
10884;1541CLM;17/05/2018 08:08:59;F08AC2;5;16;28;SortingType:1
10885;1541CLM;17/05/2018 08:01:59;F0A3DE;2;16;106;SortingType:1
10886;1541CLM;17/05/2018 07:47:59;F0BD35;5;16;24;SortingType:1
10887;1541CLM;17/05/2018 07:47:00;8BA40E;5;16;32;SortingType:1
10888;1541CLM;17/05/2018 07:45:59;F0CAEC;2;16;36;SortingType:1
10889;1541CLM;17/05/2018 07:45:00;F08823;2;16;39;SortingType:1
10890;1541CLM;17/05/2018 07:41:00;F0A6D7;2;16;38;SortingType:1
10891;1541CLM;17/05/2018 07:41:00;F08544;2;16;20;SortingType:1
10892;1541CLM;17/05/2018 07:39:59;F08CB3;2;16;50;SortingType:1
10893;1541CLM;17/05/2018 07:34:00;F0C9F7;2;16;27;SortingType:1
10894;2618JYP;17/05/2018 07:32:59;B54A5A;2;23;38;SortingType:1
10895;2618JYP;17/05/2018 07:32:59;B5447D;2;23;42;SortingType:1
10896;1541CLM;17/05/2018 07:32:00;F07F78;5;16;22;SortingType:1
10897;2618JYP;17/05/2018 07:30:59;B579E2;2;23;42;SortingType:1
10898;2618JYP;17/05/2018 07:30:59;ZAMIR;2;23;19;SortingType:1
10899;1541CLM;17/05/2018 07:30:00;F0B893;3;16;201;SortingType:1
10900;2618JYP;17/05/2018 07:29:00;B57634;2;23;83;SortingType:1
10901;2618JYP;17/05/2018 07:29:00;B58E2C;2;23;70;SortingType:1
