;Vehiculo;Fecha;Tag;Frecuencia RSU;Ruta;Peso;refSortingType
3243;2618JYP;27/04/2018 06:22:00;F0BA64;5;24;30;SortingType:6
3244;2618JYP;27/04/2018 06:17:59;F0C5CA;5;24;11;SortingType:6
3245;2618JYP;27/04/2018 06:11:59;F099C0;5;24;8;SortingType:6
3246;2618JYP;27/04/2018 06:09:59;F0897C;5;24;17;SortingType:6
3247;2618JYP;27/04/2018 06:08:00;F08E0A;5;24;17;SortingType:6
3248;2618JYP;27/04/2018 06:08:00;F09F84;5;24;18;SortingType:6
3249;2618JYP;27/04/2018 06:06:00;F099AF;5;24;19;NaN
3250;2618JYP;27/04/2018 05:46:59;F09BDD;2;24;19;SortingType:6
3251;2618JYP;27/04/2018 05:44:59;F08B3F;2;24;2;NaN
3252;2618JYP;27/04/2018 05:39:59;8BA51B;2;24;12;SortingType:6
3253;2618JYP;27/04/2018 05:39:59;8BB8EA;2;24;9;SortingType:6
3254;7501JXG;26/04/2018 14:42:00;ZAMIP;2;4;0;SortingType:6
3255;2618JYP;26/04/2018 10:05:00;B5417A;2;23;96;SortingType:6
3256;1541CLM;26/04/2018 09:42:00;B57B2A;2;16;23;SortingType:6
3257;1541CLM;26/04/2018 09:40:00;B58CD7;2;16;19;SortingType:6
3258;1541CLM;26/04/2018 09:38:59;B591BE;2;16;146;SortingType:6
3259;7501JXG;26/04/2018 09:24:59;F08144;5;4;62;SortingType:7
3260;7501JXG;26/04/2018 09:24:00;F0B5A8;5;4;68;SortingType:7
3261;7501JXG;26/04/2018 09:22:59;F094E9;5;4;30;SortingType:7
3262;7501JXG;26/04/2018 09:20:59;F0A402;5;4;64;SortingType:7
3263;7501JXG;26/04/2018 09:20:00;F0AA46;5;4;30;SortingType:7
3264;7501JXG;26/04/2018 09:17:59;F0C8DC;6;4;36;SortingType:7
3265;7501JXG;26/04/2018 09:17:00;F0986F;6;4;16;SortingType:7
3266;7501JXG;26/04/2018 09:15:59;F0BD14;5;4;10;SortingType:7
3267;7501JXG;26/04/2018 09:15:00;F0C215;5;4;8;SortingType:7
3268;7501JXG;26/04/2018 09:13:00;F0BDAF;5;4;14;SortingType:7
3269;7501JXG;26/04/2018 09:11:59;F093FE;5;4;24;SortingType:7
3270;7501JXG;26/04/2018 09:09:59;F0A0EE;2;4;26;SortingType:7
3271;7501JXG;26/04/2018 09:06:00;F0963B;3;4;24;SortingType:7
3272;7501JXG;26/04/2018 09:00:59;F0B163;3;4;6;SortingType:7
3273;7501JXG;26/04/2018 08:57:59;F0BC92;3;4;8;SortingType:7
3274;2618JYP;26/04/2018 07:54:00;B54C91;2;23;136;SortingType:6
3275;2618JYP;26/04/2018 07:23:59;B54B18;2;23;88;SortingType:6
3276;2618JYP;26/04/2018 07:23:00;B590CB;2;23;88;SortingType:6
3277;2618JYP;26/04/2018 06:20:00;B54333;2;23;125;SortingType:6
3278;7501JXG;26/04/2018 05:48:00;F087B6;2;4;14;SortingType:7
3279;7501JXG;26/04/2018 05:46:00;F0B86C;5;4;44;SortingType:7
3280;7501JXG;26/04/2018 05:44:59;F0C2B4;5;4;50;SortingType:7
3281;7501JXG;26/04/2018 05:41:00;F0929A;3;4;46;SortingType:7
3282;7501JXG;26/04/2018 05:33:59;F0CEEB;6;4;40;SortingType:7
3283;7501JXG;26/04/2018 05:32:59;F088B9;5;4;22;SortingType:7
3284;7501JXG;26/04/2018 05:30:00;F0BD2A;5;4;30;SortingType:7
3285;2618JYP;25/04/2018 10:50:00;ZAMIP;2;22;37;SortingType:6
3286;2618JYP;25/04/2018 10:47:59;8EDD2D;2;22;18;SortingType:6
3287;2618JYP;25/04/2018 10:43:59;ZAMIP;2;22;19;SortingType:6
3288;2618JYP;25/04/2018 10:41:00;8BC393;2;22;8;SortingType:6
3289;2618JYP;25/04/2018 10:39:59;8EE15E;2;22;35;SortingType:6
3290;2618JYP;25/04/2018 10:38:00;8EB28A;2;22;36;SortingType:6
3291;2618JYP;25/04/2018 10:36:00;8BA8F7;2;22;5;SortingType:6
3292;2618JYP;25/04/2018 10:30:59;B54C4F;2;22;10;SortingType:6
3293;2618JYP;25/04/2018 10:29:00;B54C58;2;22;14;SortingType:6
3294;2618JYP;25/04/2018 10:29:00;B540AD;2;22;33;SortingType:6
3295;2618JYP;25/04/2018 10:27:00;B56DB6;2;22;22;SortingType:6
3296;2618JYP;25/04/2018 10:25:00;B54221;2;22;28;SortingType:6
3297;2618JYP;25/04/2018 10:23:00;B550D4;2;22;64;SortingType:6
3298;2618JYP;25/04/2018 10:20:00;B54258;2;22;39;SortingType:6
3299;2618JYP;25/04/2018 10:18:59;B59075;2;22;138;SortingType:6
3300;2618JYP;25/04/2018 10:18:00;B58EC0;2;22;180;SortingType:6
3301;2618JYP;25/04/2018 10:14:00;B578EE;2;22;31;SortingType:6
3302;2618JYP;25/04/2018 10:12:59;B578CE;2;22;12;SortingType:6
3303;2618JYP;25/04/2018 10:12:00;B57AFE;2;22;4;SortingType:6
3304;2618JYP;25/04/2018 10:12:00;B54BB8;2;22;2;SortingType:6
3305;2618JYP;25/04/2018 10:09:00;B57BC9;2;22;30;SortingType:6
3306;2618JYP;25/04/2018 10:07:59;B59010;2;22;7;SortingType:6
3307;2618JYP;25/04/2018 10:07:00;B54C4A;2;22;25;SortingType:6
3308;2618JYP;25/04/2018 10:05:59;B58FC4;2;22;6;SortingType:6
3309;2618JYP;25/04/2018 10:05:00;8EC449;2;22;52;SortingType:6
3310;2618JYP;25/04/2018 09:54:59;B57AE2;2;22;16;SortingType:6
3311;2618JYP;25/04/2018 09:31:00;B57639;2;22;39;SortingType:6
3312;2618JYP;25/04/2018 09:29:59;B54A17;2;22;12;SortingType:6
3313;2618JYP;25/04/2018 09:22:59;B54CC5;2;22;14;SortingType:6
3314;2618JYP;25/04/2018 09:22:00;B5907B;2;22;31;SortingType:6
3315;2618JYP;25/04/2018 07:59:59;B54A36;2;22;87;SortingType:6
3316;2618JYP;25/04/2018 07:57:00;B57BD5;2;22;17;SortingType:6
3317;2618JYP;25/04/2018 07:56:00;B54152;2;22;20;SortingType:6
3318;2618JYP;25/04/2018 07:52:59;B57CBC;2;22;50;SortingType:6
3319;2618JYP;25/04/2018 07:52:00;B57EA5;2;22;20;SortingType:6
3320;2618JYP;25/04/2018 07:45:59;B54C2A;2;22;44;SortingType:6
3321;2618JYP;25/04/2018 07:45:00;ZAMIP;2;22;24;SortingType:6
3322;2618JYP;25/04/2018 07:43:59;B57BF9;2;22;26;SortingType:6
3323;2618JYP;25/04/2018 07:41:59;B57CAB;2;22;37;SortingType:6
3324;2618JYP;25/04/2018 07:41:00;B54E21;2;22;34;SortingType:6
3325;2618JYP;25/04/2018 07:39:59;B550AA;2;22;41;SortingType:6
3326;2618JYP;25/04/2018 07:38:59;B543C6;2;22;5;SortingType:6
3327;2618JYP;25/04/2018 07:38:00;B578FB;2;22;64;SortingType:6
3328;2618JYP;25/04/2018 07:25:59;B58C14;2;22;44;SortingType:6
3329;2618JYP;25/04/2018 07:23:59;B58D91;2;22;10;SortingType:6
3330;2618JYP;25/04/2018 07:23:00;B54243;2;22;0;SortingType:6
3331;2618JYP;25/04/2018 07:23:00;B58F64;2;22;70;SortingType:6
3332;2618JYP;25/04/2018 07:21:00;B57A24;2;22;36;SortingType:6
3333;2618JYP;25/04/2018 07:18:59;B54B23;2;22;9;SortingType:6
3334;2618JYP;25/04/2018 07:16:59;B58D5D;2;22;9;SortingType:6
3335;2618JYP;25/04/2018 07:16:00;B595B1;2;22;2;SortingType:6
3336;2618JYP;25/04/2018 07:12:59;B54036;2;22;33;SortingType:6
3337;2618JYP;25/04/2018 07:12:59;B5422D;2;22;27;SortingType:6
3338;2618JYP;25/04/2018 07:12:00;B548E4;2;22;14;SortingType:6
3339;2618JYP;25/04/2018 07:05:59;8EFA0D;2;22;26;SortingType:6
3340;2618JYP;25/04/2018 06:53:00;B5443F;2;22;1;SortingType:6
3341;2618JYP;25/04/2018 06:51:59;B57B62;2;22;38;SortingType:6
3342;2618JYP;25/04/2018 06:51:00;B57661;2;22;14;SortingType:6
3343;2618JYP;25/04/2018 06:49:59;B5441F;2;22;28;SortingType:6
3344;2618JYP;25/04/2018 06:49:00;B590A9;2;22;14;SortingType:6
3345;2618JYP;25/04/2018 06:47:59;B543F6;2;22;33;SortingType:6
3346;2618JYP;25/04/2018 06:45:59;B54A6A;2;22;26;SortingType:6
3347;2618JYP;25/04/2018 06:44:00;B57C89;2;22;16;SortingType:6
3348;2618JYP;25/04/2018 06:42:59;B57A0A;2;22;41;SortingType:6
3349;2618JYP;25/04/2018 06:42:00;B54902;2;22;47;SortingType:6
3350;2618JYP;25/04/2018 06:40:59;B55014;2;22;6;SortingType:6
3351;2618JYP;25/04/2018 06:24:59;B57902;2;22;28;SortingType:6
3352;2618JYP;25/04/2018 06:22:59;A715DD;2;22;15;SortingType:6
3353;2618JYP;25/04/2018 06:20:00;B57B08;2;22;1;SortingType:6
3354;2618JYP;25/04/2018 06:18:59;B550E1;2;22;10;SortingType:6
3355;2618JYP;25/04/2018 06:17:00;B55058;2;22;19;SortingType:6
3356;2618JYP;25/04/2018 06:15:59;B54218;2;22;8;SortingType:6
3357;2618JYP;25/04/2018 06:13:59;B55006;2;22;61;SortingType:6
3358;2618JYP;25/04/2018 06:11:59;B54C60;2;22;156;SortingType:6
3359;2618JYP;25/04/2018 06:09:59;B5772B;2;22;30;SortingType:6
3360;2618JYP;25/04/2018 06:08:59;B54D72;2;22;3;SortingType:6
3361;2618JYP;24/04/2018 11:24:59;B57941;2;21;3;SortingType:6
3362;7501JXG;24/04/2018 09:51:00;ZAMUP;4;2;98;SortingType:7
3363;7501JXG;24/04/2018 09:36:00;ZAMIP;2;2;40;SortingType:6
3364;7501JXG;24/04/2018 09:33:59;ZAMUP;4;2;98;SortingType:7
3365;7501JXG;24/04/2018 09:22:59;ZAMIP;2;2;8;SortingType:6
3366;2618JYP;24/04/2018 08:53:00;B58FF8;2;20;94;SortingType:6
3367;2618JYP;24/04/2018 08:48:59;8BBD5E;2;20;39;SortingType:6
3368;2618JYP;24/04/2018 08:44:59;8BA7A9;0;20;12;SortingType:6
3369;2618JYP;24/04/2018 08:41:00;B56E76;2;20;18;SortingType:6
3370;2618JYP;24/04/2018 08:39:59;B57EE5;2;20;32;SortingType:6
3371;2618JYP;24/04/2018 08:37:59;B54B2A;2;20;23;SortingType:6
3372;2618JYP;24/04/2018 08:35:00;ZAMIP;2;20;198;SortingType:6
3373;2618JYP;24/04/2018 08:30:59;8F072A;2;20;10;SortingType:6
3374;2618JYP;24/04/2018 08:28:59;B58F82;2;20;28;SortingType:6
3375;2618JYP;24/04/2018 08:28:00;B54C0E;2;20;51;SortingType:6
3376;2618JYP;24/04/2018 08:26:59;B54E04;2;20;16;SortingType:6
3377;2618JYP;24/04/2018 08:24:59;B548B5;2;20;25;SortingType:6
3378;2618JYP;24/04/2018 08:23:59;B5435F;2;20;16;SortingType:6
3379;2618JYP;24/04/2018 08:21:59;ZAMIP;2;20;42;SortingType:6
3380;2618JYP;24/04/2018 08:19:59;B54A4C;2;20;29;SortingType:6
3381;2618JYP;24/04/2018 08:17:00;ZAMIP;2;20;18;SortingType:6
3382;2618JYP;24/04/2018 08:10:59;8F0009;2;20;29;SortingType:6
3383;2618JYP;24/04/2018 08:10:00;8BB8EA;2;20;11;SortingType:6
3384;2618JYP;24/04/2018 08:08:59;8BA51B;2;20;14;SortingType:6
3385;2618JYP;24/04/2018 08:06:00;8BA4F4;2;20;12;SortingType:6
3386;2618JYP;24/04/2018 08:06:00;8BA476;2;20;37;SortingType:6
3387;2618JYP;24/04/2018 08:03:00;8EC406;2;20;37;SortingType:6
3388;2618JYP;24/04/2018 08:01:59;8BC059;2;20;19;SortingType:6
3389;2618JYP;24/04/2018 07:59:59;8BA4D7;2;20;11;SortingType:6
3390;2618JYP;24/04/2018 07:56:00;B57738;1;20;8;SortingType:6
3391;2618JYP;24/04/2018 07:52:59;8BA48E;2;20;49;SortingType:6
3392;2618JYP;24/04/2018 07:16:59;F0A3D4;2;20;25;SortingType:6
3393;2618JYP;24/04/2018 07:12:59;F07F73;2;20;4;SortingType:6
3394;2618JYP;24/04/2018 07:09:59;F09EF9;5;20;18;SortingType:6
3395;2618JYP;24/04/2018 07:00:59;F0978A;2;20;8;SortingType:6
3396;2618JYP;24/04/2018 06:58:59;F0AC86;5;20;0;SortingType:6
3397;2618JYP;24/04/2018 06:54:59;F0C2C0;5;20;23;SortingType:6
3398;2618JYP;24/04/2018 06:51:59;F08DD9;5;20;12;SortingType:6
3399;2618JYP;24/04/2018 06:49:00;F0BA93;2;20;6;SortingType:6
3400;2618JYP;24/04/2018 06:47:00;F0B20D;6;20;5;SortingType:6
3401;2618JYP;24/04/2018 06:42:00;F0896E;6;20;24;SortingType:6
3402;2618JYP;24/04/2018 06:40:59;F09134;6;20;10;SortingType:6
3403;2618JYP;24/04/2018 06:40:59;F09D7D;6;20;19;SortingType:6
3404;2618JYP;24/04/2018 06:36:00;F08A9C;5;20;25;SortingType:6
3405;2618JYP;24/04/2018 06:33:59;F0C9DD;5;20;7;SortingType:6
3406;2618JYP;24/04/2018 06:31:00;F08EAE;5;20;4;SortingType:6
3407;2618JYP;24/04/2018 06:27:59;F0BA64;5;20;16;SortingType:6
3408;2618JYP;24/04/2018 06:26:00;F09401;5;20;17;SortingType:6
3409;2618JYP;24/04/2018 06:24:00;F0C5CA;5;20;24;SortingType:6
3410;2618JYP;24/04/2018 06:22:59;F0B726;5;20;3;SortingType:6
3411;2618JYP;24/04/2018 06:18:59;F099C0;5;20;4;SortingType:6
3412;2618JYP;24/04/2018 06:18:59;F0CD1F;5;20;0;SortingType:6
3413;2618JYP;24/04/2018 06:17:00;F0897C;5;20;20;SortingType:6
3414;2618JYP;24/04/2018 06:15:00;F08E0A;5;20;23;SortingType:6
3415;2618JYP;24/04/2018 06:15:00;F09F84;5;20;27;SortingType:6
3416;2618JYP;24/04/2018 06:13:00;F099AF;5;20;19;NaN
3417;2618JYP;24/04/2018 05:55:59;ZAMUP;4;20;17;SortingType:7
3418;2618JYP;24/04/2018 05:51:59;F09BDD;2;20;22;SortingType:6
3419;2618JYP;24/04/2018 05:50:00;F08B3F;2;20;6;NaN
3420;2618JYP;24/04/2018 05:46:59;8EB3CD;2;20;70;SortingType:6
3421;2618JYP;24/04/2018 05:46:00;8EC5C3;2;20;48;SortingType:6
3422;2618JYP;24/04/2018 05:46:00;8BA38D;2;20;125;SortingType:6
3423;2618JYP;24/04/2018 05:44:00;8BA2E5;2;20;80;SortingType:6
3424;2618JYP;24/04/2018 05:42:59;8EF462;2;20;67;SortingType:6
3425;2618JYP;24/04/2018 05:39:00;8EE598;2;20;68;SortingType:6
3426;2618JYP;24/04/2018 05:35:59;ZAMIP;2;20;49;SortingType:6
3427;2618JYP;24/04/2018 05:35:00;8EFB09;2;20;21;SortingType:6
3428;7501JXG;24/04/2018 05:26:59;ZAMUP;4;2;64;SortingType:7
3429;2618JYP;23/04/2018 10:29:00;8BC737;2;19;4;SortingType:6
3430;2618JYP;23/04/2018 07:23:59;B54220;2;19;8;SortingType:6
3431;2618JYP;23/04/2018 06:17:00;B54333;2;19;12;SortingType:6
3432;7501JXG;23/04/2018 05:19:00;ZAMIP;2;4;132;SortingType:6
3433;7501JXG;21/04/2018 07:38:59;ZAMUP;4;6;70;SortingType:7
3434;2618JYP;19/04/2018 09:11:00;B57B2A;2;16;18;SortingType:6
3435;2618JYP;19/04/2018 09:09:59;B58CD7;2;16;12;SortingType:6
3436;2618JYP;19/04/2018 09:08:00;B591BE;2;16;109;SortingType:6
3437;2618JYP;17/04/2018 08:57:00;8EE079;2;14;48;SortingType:6
3438;2618JYP;17/04/2018 07:43:59;B57F39;2;14;25;SortingType:6
3439;2618JYP;16/04/2018 09:40:00;B57B2A;2;13;16;SortingType:6
3440;2618JYP;16/04/2018 09:38:59;B58CD7;2;13;52;SortingType:6
3441;2618JYP;16/04/2018 09:36:59;B591BE;2;13;91;SortingType:6
3442;2618JYP;13/04/2018 07:30:59;B57738;1;24;35;SortingType:6
3443;2618JYP;13/04/2018 07:25:59;F09BDD;2;24;23;SortingType:6
3444;2618JYP;13/04/2018 07:25:00;F08B3F;2;24;36;NaN
3445;2618JYP;13/04/2018 07:18:00;8BA51B;2;24;12;SortingType:6
3446;2618JYP;13/04/2018 07:16:59;8BB8EA;2;24;20;SortingType:6
3447;2618JYP;13/04/2018 06:44:00;F09EF9;5;24;38;SortingType:6
3448;2618JYP;13/04/2018 06:42:00;F0A3D4;2;24;11;SortingType:6
3449;2618JYP;13/04/2018 06:40:00;F0C6DD;2;24;66;SortingType:6
3450;2618JYP;13/04/2018 06:35:00;F0C2C0;5;24;24;SortingType:6
3451;2618JYP;13/04/2018 06:31:59;F08DD9;5;24;44;SortingType:6
3452;2618JYP;13/04/2018 06:29:00;F0BA93;2;24;4;SortingType:6
3453;2618JYP;13/04/2018 06:26:00;F0896E;6;24;145;SortingType:6
3454;2618JYP;13/04/2018 06:24:59;F0841B;6;24;86;SortingType:6
3455;2618JYP;13/04/2018 06:24:59;F09134;6;24;108;SortingType:6
3456;2618JYP;13/04/2018 06:24:00;EFE012;6;24;62;SortingType:6
3457;2618JYP;13/04/2018 06:20:59;F0B38D;5;24;29;SortingType:6
3458;2618JYP;13/04/2018 06:20:00;F08A9C;5;24;90;SortingType:6
3459;2618JYP;13/04/2018 06:17:59;F0C9DD;5;24;118;SortingType:6
3460;2618JYP;13/04/2018 06:15:59;F0BC93;5;24;114;SortingType:6
3461;2618JYP;13/04/2018 06:15:00;F0A6D4;5;24;106;SortingType:6
3462;2618JYP;13/04/2018 06:15:00;F0C7EE;5;24;116;SortingType:6
3463;2618JYP;13/04/2018 06:13:59;F0BE51;5;24;47;SortingType:6
3464;2618JYP;13/04/2018 06:11:00;F08EAE;5;24;62;SortingType:6
3465;2618JYP;13/04/2018 06:08:00;F0BA64;5;24;93;SortingType:6
3466;2618JYP;13/04/2018 06:06:00;F09401;5;24;92;SortingType:6
3467;2618JYP;13/04/2018 06:04:00;F0C5CA;5;24;97;SortingType:6
3468;2618JYP;13/04/2018 06:02:59;F0B726;5;24;81;SortingType:6
3469;2618JYP;13/04/2018 05:57:59;F099C0;5;24;122;SortingType:6
3470;2618JYP;13/04/2018 05:57:59;F0CD1F;5;24;100;SortingType:6
3471;2618JYP;13/04/2018 05:55:00;F0897C;5;24;9;SortingType:6
3472;2618JYP;13/04/2018 05:53:59;F09F84;5;24;112;SortingType:6
3473;2618JYP;13/04/2018 05:53:00;F08E0A;5;24;104;SortingType:6
3474;2618JYP;13/04/2018 05:51:00;F099AF;5;24;104;NaN
3475;7501JXG;31/03/2018 07:21:59;ZAMUP;4;6;84;SortingType:7
3476;7501JXG;30/03/2018 13:36:59;ZAMUP;4;4;254;SortingType:7
3477;7501JXG;30/03/2018 13:29:00;ZAMIP;2;4;182;SortingType:6
3478;7501JXG;30/03/2018 13:23:59;ZAMUP;4;4;268;SortingType:7
3479;7501JXG;30/03/2018 13:21:00;ZAMIP;2;4;166;SortingType:6
3480;2618JYP;28/03/2018 10:02:00;8EDD2D;2;22;267;SortingType:6
3481;2618JYP;28/03/2018 09:58:59;8EFFC8;2;22;286;SortingType:6
3482;2618JYP;28/03/2018 09:54:59;8BC393;2;22;211;SortingType:6
3483;2618JYP;28/03/2018 09:51:59;8BAC26;2;22;297;SortingType:6
3484;2618JYP;28/03/2018 09:49:59;ZAMIP;2;22;287;SortingType:6
3485;2618JYP;28/03/2018 09:47:59;8BA8F7;2;22;386;SortingType:6
3486;2618JYP;28/03/2018 09:15:59;B54C4F;2;22;341;SortingType:6
3487;2618JYP;28/03/2018 09:13:59;B540AD;2;22;314;SortingType:6
3488;2618JYP;28/03/2018 09:13:00;B54C58;2;22;274;SortingType:6
3489;2618JYP;28/03/2018 09:11:59;B56DB6;2;22;345;SortingType:6
3490;2618JYP;28/03/2018 09:11:00;B5763A;2;22;356;SortingType:6
3491;2618JYP;28/03/2018 09:11:00;B56DB6;2;22;342;SortingType:6
3492;2618JYP;28/03/2018 09:09:59;B57CCF;2;22;369;SortingType:6
3493;2618JYP;28/03/2018 09:08:00;B54221;2;22;322;SortingType:6
3494;2618JYP;28/03/2018 09:06:59;B550D4;2;22;316;SortingType:6
3495;2618JYP;28/03/2018 09:04:59;B59075;2;22;195;SortingType:6
3496;2618JYP;28/03/2018 09:04:59;B58EC0;2;22;251;SortingType:6
3497;2618JYP;28/03/2018 09:04:00;B54258;2;22;321;SortingType:6
3498;2618JYP;28/03/2018 09:00:59;B58067;2;22;373;SortingType:6
3499;2618JYP;28/03/2018 08:59:00;B57AFE;2;22;331;SortingType:6
3500;2618JYP;28/03/2018 08:53:59;B54A6A;2;22;262;SortingType:6
3501;2618JYP;28/03/2018 08:50:00;B57BC9;2;22;309;SortingType:6
3502;2618JYP;28/03/2018 08:48:59;B59010;2;22;332;SortingType:6
3503;2618JYP;28/03/2018 08:48:59;B54C4A;2;22;326;SortingType:6
3504;2618JYP;28/03/2018 08:46:59;B58FC4;2;22;253;SortingType:6
3505;2618JYP;28/03/2018 08:46:00;8EC449;2;22;314;SortingType:6
3506;2618JYP;28/03/2018 08:37:00;B57AE2;2;22;303;SortingType:6
3507;2618JYP;28/03/2018 08:35:00;B57902;2;22;344;SortingType:6
3508;2618JYP;28/03/2018 08:17:00;B57BF9;2;22;309;SortingType:6
3509;2618JYP;28/03/2018 08:15:59;ZAMIP;2;22;412;SortingType:6
3510;2618JYP;28/03/2018 08:12:59;B57CBC;2;22;336;SortingType:6
3511;2618JYP;28/03/2018 08:10:00;B54CC5;2;22;296;SortingType:6
3512;2618JYP;28/03/2018 08:08:00;B57D86;2;22;235;SortingType:6
3513;2618JYP;28/03/2018 08:06:59;B5907B;2;22;353;SortingType:6
3514;2618JYP;28/03/2018 08:06:00;B54C51;2;22;320;SortingType:6
3515;2618JYP;28/03/2018 08:05:00;B57ADF;2;22;324;SortingType:6
3516;2618JYP;28/03/2018 08:03:59;B54C55;2;22;320;SortingType:6
3517;2618JYP;28/03/2018 08:03:59;B58C49;2;22;335;SortingType:6
3518;2618JYP;28/03/2018 07:12:59;B54152;2;22;311;SortingType:6
3519;2618JYP;28/03/2018 07:11:00;B54B54;2;22;291;SortingType:6
3520;2618JYP;28/03/2018 07:09:59;B595DA;2;22;303;SortingType:6
3521;2618JYP;28/03/2018 07:07:00;B57EA5;2;22;325;SortingType:6
3522;2618JYP;28/03/2018 07:03:59;B54C2A;2;22;271;SortingType:6
3523;2618JYP;28/03/2018 07:02:59;ZAMIP;2;22;284;SortingType:6
3524;2618JYP;28/03/2018 07:00:59;B57CAB;2;22;335;SortingType:6
3525;2618JYP;28/03/2018 06:58:59;B59064;2;22;329;SortingType:6
3526;2618JYP;28/03/2018 06:58:00;B54E21;2;22;245;SortingType:6
3527;2618JYP;28/03/2018 06:56:59;B543C6;2;22;275;SortingType:6
3528;2618JYP;28/03/2018 06:42:59;B54B23;2;22;280;SortingType:6
3529;2618JYP;28/03/2018 06:42:00;B542AD;2;22;317;SortingType:6
3530;2618JYP;28/03/2018 06:40:59;B58D5D;2;22;288;SortingType:6
3531;2618JYP;28/03/2018 06:36:59;B58C14;2;22;310;SortingType:6
3532;2618JYP;28/03/2018 06:35:00;B54243;2;22;283;SortingType:6
3533;2618JYP;28/03/2018 06:35:00;B58F64;2;22;244;SortingType:6
3534;2618JYP;28/03/2018 06:33:59;B58D91;2;22;348;SortingType:6
3535;2618JYP;28/03/2018 06:31:59;B59153;2;22;288;SortingType:6
3536;2618JYP;28/03/2018 06:31:00;B57A24;2;22;281;SortingType:6
3537;2618JYP;28/03/2018 06:29:00;B55014;2;22;301;SortingType:6
3538;2618JYP;28/03/2018 06:29:00;B54902;2;22;279;SortingType:6
3539;2618JYP;28/03/2018 06:26:00;B57C89;2;22;278;SortingType:6
3540;2618JYP;28/03/2018 06:26:00;B57A0A;2;22;367;SortingType:6
3541;2618JYP;28/03/2018 06:22:59;B543F6;2;22;251;SortingType:6
3542;2618JYP;28/03/2018 06:22:00;B590A9;2;22;305;SortingType:6
3543;2618JYP;28/03/2018 06:20:59;B5443F;2;22;294;SortingType:6
3544;2618JYP;28/03/2018 06:20:00;B57B62;2;22;249;SortingType:6
3545;2618JYP;28/03/2018 06:18:59;B57661;2;22;307;SortingType:6
3546;2618JYP;28/03/2018 06:17:59;B54404;2;22;325;SortingType:6
3547;2618JYP;28/03/2018 06:04:00;8EFA0D;2;22;260;SortingType:6
3548;2618JYP;28/03/2018 05:42:00;B58C01;2;22;254;SortingType:6
3549;2618JYP;28/03/2018 05:41:00;B550E1;2;22;239;SortingType:6
3550;2618JYP;28/03/2018 05:39:59;B57B08;2;22;303;SortingType:6
3551;2618JYP;28/03/2018 05:37:00;B55058;2;22;308;SortingType:6
3552;2618JYP;28/03/2018 05:35:00;B55006;2;22;257;SortingType:6
3553;2618JYP;28/03/2018 05:32:59;B54C60;2;22;290;SortingType:6
3554;2618JYP;28/03/2018 05:32:00;B5772B;2;22;214;SortingType:6
3555;2618JYP;28/03/2018 05:30:00;B54D72;2;22;221;SortingType:6
3556;7501JXG;28/03/2018 05:08:59;ZAMIP;2;4;286;SortingType:6
3557;7501JXG;27/03/2018 12:04:59;ZAMUP;4;2;110;SortingType:7
3558;7501JXG;27/03/2018 11:12:00;ZAMIP;2;2;76;SortingType:6
3559;2618JYP;27/03/2018 11:06:59;B57941;2;21;12;SortingType:6
3560;2618JYP;27/03/2018 11:06:59;B54D28;2;21;5;SortingType:6
3561;2618JYP;27/03/2018 08:19:00;B56E76;2;20;93;SortingType:6
3562;2618JYP;27/03/2018 08:17:59;B58FF8;2;20;114;SortingType:6
3563;2618JYP;27/03/2018 08:15:00;B54B2A;2;20;28;SortingType:6
3564;2618JYP;27/03/2018 08:12:59;ZAMIP;2;20;160;SortingType:6
3565;2618JYP;27/03/2018 08:08:59;B54A4C;2;20;43;SortingType:6
3566;2618JYP;27/03/2018 08:06:00;8F072A;2;20;10;SortingType:6
3567;2618JYP;27/03/2018 08:05:00;B58F82;2;20;9;SortingType:6
3568;2618JYP;27/03/2018 08:03:00;B54E04;2;20;15;SortingType:6
3569;2618JYP;27/03/2018 08:01:00;B548B5;2;20;41;SortingType:6
3570;7501JXG;27/03/2018 07:57:59;ZAMIP;2;2;0;SortingType:6
3571;2618JYP;27/03/2018 07:52:59;8BA476;2;20;11;SortingType:6
3572;2618JYP;27/03/2018 07:52:59;8BA4F4;2;20;26;SortingType:6
3573;2618JYP;27/03/2018 07:50:00;8EC406;2;20;12;SortingType:6
3574;2618JYP;27/03/2018 07:47:59;8BC059;2;20;22;SortingType:6
3575;2618JYP;27/03/2018 07:47:00;8EC52F;2;20;49;SortingType:6
3576;2618JYP;27/03/2018 07:45:00;8BA4D7;2;20;71;SortingType:6
3577;2618JYP;27/03/2018 07:41:59;8F0009;2;20;95;SortingType:6
3578;2618JYP;27/03/2018 07:39:59;8BB8EA;2;20;10;SortingType:6
3579;2618JYP;27/03/2018 07:39:59;8BA51B;2;20;12;SortingType:6
3580;7501JXG;27/03/2018 07:38:00;ZAMIP;2;2;0;SortingType:6
3581;7501JXG;27/03/2018 07:38:00;ZAMIP;2;2;0;SortingType:6
3582;2618JYP;27/03/2018 07:09:59;F09EF9;5;20;36;SortingType:6
3583;2618JYP;27/03/2018 07:07:59;F0A3D4;2;20;27;SortingType:6
3584;2618JYP;27/03/2018 07:00:59;F0978A;2;20;8;SortingType:6
3585;2618JYP;27/03/2018 06:58:59;F0AC86;5;20;19;SortingType:6
3586;2618JYP;27/03/2018 06:56:00;F0C2C0;5;20;13;SortingType:6
